SourceName,CODICE_COMMITTENTE,ALIQUOTA_IVA,DATA,P_IVA,UNITAMISURA,IMPORTO_TOTALE_DOCUMENTO,NUMERO,TIPO_DOCUMENTO,RAGIONE_SOCIALE,SEDE_INDIRIZZO_CESSIONARIO,QUANTITA,DESCRIZIONE,IMPONIBILE_IMPORTO,PREZZO_UNITARIO
IT01879020517A2024_eoEl7,09247360960,0.0,2024-07-19,11690860967,,127.00,41,TD01,,VIA ENRICO STENDHAL,1.00,Realizzazione adesivi argento specchiato,90.0,90.0
IT01879020517A2024_eoEl7,09247360960,0.0,2024-07-19,11690860967,,127.00,41,TD01,,VIA ENRICO STENDHAL,1.00,Imposta di bollo assolta in modo virtuale ai sensi dell'articolo 15 del d.p.r. 642/1972 e del DM 17/06/2014.,2.0,2.0
IT02046570426_8OsDw,09247360960,22.0,2024-07-15,02675650028,,65.88,xihxgkflnh,TD01,FABRICK SPA,VIA STENDHAL ENRICO 30,1.00000000,NOLEGGIO ESERCENTE - Cod. Eser.: 687157 - Cod. Terminale: 02388485,18.0,18.0
IT02046570426_8OsDw,09247360960,22.0,2024-07-15,02675650028,,65.88,xihxgkflnh,TD01,FABRICK SPA,VIA STENDHAL ENRICO 30,1.00000000,NOLEGGIO ESERCENTE - Cod. Eser.: 687157 - Cod. Terminale: 02388485,18.0,18.0
IT02046570426_8OsDw,09247360960,22.0,2024-07-15,02675650028,,65.88,xihxgkflnh,TD01,FABRICK SPA,VIA STENDHAL ENRICO 30,1.00000000,NOLEGGIO ESERCENTE - Cod. Eser.: 687157 - Cod. Terminale: 02388485,18.0,18.0
IT02046570426_8OsDw,09247360960,22.0,2024-07-15,02675650028,,65.88,xihxgkflnh,TD01,FABRICK SPA,VIA STENDHAL ENRICO 30,,"Gentile Cliente,
Le ricordiamo  che la nostra società Fabrick S.p.A. ha incorporato la società Axerve S.p.A. in data 01/04/2024.
Pertanto i documenti che prima avevano mittente Axerve S.p.A. ora sono emessi da  Fabrick S.p.A.",0.0,0.0
IT02355260981_RlKr5,09247360960,22.0,2024-07-05,13000370158,,439.20,RlKr5,TD01,Eurocoltellerie Srl,"Via Enrico Stendhal, 30",2.000000,Servizio noleggio lavastoviglie,120.0,60.0
IT02355260981_RlKr5,09247360960,22.0,2024-07-05,13000370158,,439.20,RlKr5,TD01,Eurocoltellerie Srl,"Via Enrico Stendhal, 30",2.000000,Servizio noleggio lavastoviglie,120.0,60.0
IT02355260981_RlKr5,09247360960,22.0,2024-07-05,13000370158,,439.20,RlKr5,TD01,Eurocoltellerie Srl,"Via Enrico Stendhal, 30",2.000000,Servizio noleggio lavastoviglie,120.0,60.0
IT03336420967_kdc3g,09247360960,22.0,2024-07-12,02144350069,NR,170.80,0034214524,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,2.00000000,Fusto di Birra Pils  20 litri lotto 03924 scadenza 15/09//2024,140.0,70.0
IT03336420967_kdc3g,09247360960,22.0,2024-07-12,02144350069,,170.80,0034214524,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,,"Contributo Ambientale CONAI assolto all'origine. Le scadenze sono valide se si rispettano le condizioni di stoccaggio riportate sul sigillo del fusto. Assolve agli obblighi di cui all'Art. 62 Comma 1 del D.L. 24 Gennaio 2012 N°1 convertito, con modificazioni, dalla Legge 24 Marzo 2012 N° 27. Durata del contratto ISTANTANEO. Per presa visione:",0.0,0.0
IT03336420967_kdc3g,09247360960,22.0,2024-07-12,02144350069,,170.80,0034214524,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,,Riga ausiliaria contenente informazioni tecniche e aggiuntive del documento,0.0,0.0
IT03336420967_knxpl,09247360960,22.0,2024-07-26,02144350069,NR,187.88,0034709097,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,1.00000000,Fusto di Birra Maibock 20 litri lotto 03324 scadenza 15/11/2024,77.0,77.0
IT03336420967_knxpl,09247360960,22.0,2024-07-26,02144350069,NR,187.88,0034709097,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,1.00000000,Fusto di Birra American Wheat 20 Litri lotto 02055 scadenza 15/12/2024,77.0,77.0
IT03336420967_knxpl,09247360960,22.0,2024-07-26,02144350069,,187.88,0034709097,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,,"Contributo Ambientale CONAI assolto all'origine. Le scadenze sono valide se si rispettano le condizioni di stoccaggio riportate sul sigillo del fusto. Assolve agli obblighi di cui all'Art. 62 Comma 1 del D.L. 24 Gennaio 2012 N°1 convertito, con modificazioni, dalla Legge 24 Marzo 2012 N° 27. Durata del contratto ISTANTANEO. Per presa visione:",0.0,0.0
IT03336420967_knxpl,09247360960,22.0,2024-07-26,02144350069,,187.88,0034709097,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,,Riga ausiliaria contenente informazioni tecniche e aggiuntive del documento,0.0,0.0
IT03336420967_kqk32,09247360960,22.0,2024-07-31,02144350069,NR,170.80,0034831406,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,2.00000000,Fusto di Birra Pils  20 litri lotto 05324 scadenza 15/11//2024,140.0,70.0
IT03336420967_kqk32,09247360960,22.0,2024-07-31,02144350069,,170.80,0034831406,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,,"Contributo Ambientale CONAI assolto all'origine. Le scadenze sono valide se si rispettano le condizioni di stoccaggio riportate sul sigillo del fusto. Assolve agli obblighi di cui all'Art. 62 Comma 1 del D.L. 24 Gennaio 2012 N°1 convertito, con modificazioni, dalla Legge 24 Marzo 2012 N° 27. Durata del contratto ISTANTANEO. Per presa visione:",0.0,0.0
IT03336420967_kqk32,09247360960,22.0,2024-07-31,02144350069,,170.80,0034831406,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,,Riga ausiliaria contenente informazioni tecniche e aggiuntive del documento,0.0,0.0
IT04107060966_8vsaj,09247360960,22.0,2024-07-02,10542790968,NR,21.96,006-902159,TD01,Nexi Payments SpA,VIA ENRICO STENDHAL 30,,Cod.Comm. 022201545,0.0,0.0
