SourceName,CODICE_COMMITTENTE,ALIQUOTA_IVA,DATA,P_IVA,UNITAMISURA,IMPORTO_TOTALE_DOCUMENTO,NUMERO,TIPO_DOCUMENTO,RAGIONE_SOCIALE,SEDE_INDIRIZZO_CESSIONARIO,QUANTITA,DESCRIZIONE,IMPONIBILE_IMPORTO,PREZZO_UNITARIO
IT04107060966_9acs0,09247360960,22.0,2024-12-03,10542790968,NR,21.96,007-571893,TD01,Nexi Payments SpA,VIA ENRICO STENDHAL 30,1.000,Canone SmartPOS Mini con stampante - NOVEMBRE  '24   TID:92430019,18.0,18.0
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,6.00,G160 BATTUTA BOVINO AD.SKIN,13.74,2.29
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500 MASCARPONE STERILGARDA,3.79,3.79
IT04157540966_9n685,09247360960,22.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 70 TANQUERAY 0.0,9.49,9.49
IT04157540966_9n685,09247360960,22.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 70MEZCAL ENCANTADO 43.,27.49,27.49
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G800 SALSA TONN TD MC,6.15,6.15
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,0.81,CAV. CAPP. B. CS FILM (IT I),1.61,1.99
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,0.91,CAV. CAPP. B. CS FILM (IT I),1.81,1.99
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G510 PANBURGER PRET. 6X85G MC,2.42,2.42
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G510 PANBURGER PRET. 6X85G MC,2.42,2.42
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G510 PANBURGER PRET. 6X85G MC,2.42,2.42
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G510 PANBURGER PRET. 6X85G MC,2.42,2.42
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G250BISC.GRANCEREALE DIGESTIVE,1.74,1.74
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G250BISC.GRANCEREALE DIGESTIVE,1.74,1.74
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G250BISC.GRANCEREALE DIGESTIVE,1.74,1.74
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G250BISC.GRANCEREALE DIGESTIVE,1.74,1.74
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG2,5 FIL PETTO POLLO PREC MC",20.29,20.29
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,KG1 PULLED PORK IQF SURGELATO,16.39,16.39
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500  RITAGLI SALMONE AFFUMIC.,6.29,6.29
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G800SALSA GUACA MC,8.99,8.99
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G800SALSA GUACA MC,8.99,8.99
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,ML875SALSA CLASSIC BURGER HEIN,4.39,4.39
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,ML875SALSA CLASSIC BURGER HEIN,4.39,4.39
IT04157540966_9n685,09247360960,22.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL50 ACQUA FRIZ.S.BENEDET.PET,3.12,3.12
IT04157540966_9n685,09247360960,22.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL50 ACQUA NAT.S.BENEDET.PET,3.12,3.12
IT04157540966_9n685,09247360960,22.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL50 ACQUA NAT.S.BENEDET.PET,3.12,3.12
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG2,5 CRUNCHY PETALS MC CAIN",6.99,6.99
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG2,5 CRUNCHY PETALS MC CAIN",6.99,6.99
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG2,5 CRUNCHY PETALS MC CAIN",6.99,6.99
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,KG1 52 FETTINE CHEDDAR,7.59,7.59
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,KG1 52 FETTINE CHEDDAR,7.59,7.59
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,KG1 52 FETTINE CHEDDAR,7.59,7.59
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,KG1 52 FETTINE CHEDDAR,7.59,7.59
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG1,8 PARMIGIANA MELANZANE",21.92,21.92
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG1,8 PARMIGIANA MELANZANE",21.92,21.92
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG2,5 LASAGNE BOLOGNESE MC",13.39,13.39
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG2,5 LASAGNE BOLOGNESE MC",13.39,13.39
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,LT1 LATTE UHT INTERO MC,1.18,1.18
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,LT1 LATTE UHT INTERO MC,1.18,1.18
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,KG1 BURRO ARO*,9.49,9.49
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500 MASCARPONE STERILGARDA,3.79,3.79
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500 MASCARPONE STERILGARDA,3.79,3.79
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,KG1 AVOCADO A CUBI MC,5.29,5.29
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,KG1 AVOCADO A CUBI MC,5.29,5.29
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,12.00,G450 TORTILLA NATURAL XL AMICA,46.32,3.86
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CAROTE VS 1KG (IT I),1.59,1.59
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500 MISTICANZA VASCHETTA MC,5.59,5.59
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500 MISTICANZA VASCHETTA MC,5.59,5.59
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG1,5 FORM SPALM FR ERBE ALPIG",9.43,9.43
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G800 WHITE CHEESE CUBETTI ALBA,8.93,8.93
IT04157540966_9n685,09247360960,4.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.61,PROVOLONE AFFUM VIRGILIO KG2CA,19.63,12.19
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,KG 1 HUMMUS DI CECI,10.15,10.15
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,KG 1 HUMMUS DI CECI,10.15,10.15
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,KG 1 HUMMUS DI CECI,10.15,10.15
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.504,FINOCCHIONA IGP 1/2 KG1.5CA SV,17.13,11.39
IT04157540966_9n685,09247360960,10.0,2024-12-09,02827030962,,538.52,9n685,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,2.70,HAMBURGER BOV. COTTO G150 MC,35.07,12.99
IT04157540966_9plui,09247360960,10.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,KG1 PULLED PORK IQF SURGELATO,16.39,16.39
IT04157540966_9plui,09247360960,10.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG2,5 FIL PETTO POLLO PREC MC",20.29,20.29
IT04157540966_9plui,09247360960,10.0,2024-12-12,02827030962,,341.86,9plui,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G250 ZUCCA  CUBETTI,1.79,1.79
