SourceName,CODICE_COMMITTENTE,ALIQUOTA_IVA,DATA,P_IVA,UNITAMISURA,IMPORTO_TOTALE_DOCUMENTO,NUMERO,TIPO_DOCUMENTO,RAGIONE_SOCIALE,SEDE_INDIRIZZO_CESSIONARIO,QUANTITA,DESCRIZIONE,IMPONIBILE_IMPORTO,PREZZO_UNITARIO
IT04157540966_989u0,09247360960,10.0,2024-11-18,02827030962,,242.46,989u0,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG1,8 PARMIGIANA MELANZANE",21.92,21.92
IT04157540966_989u0,09247360960,10.0,2024-11-18,02827030962,,242.46,989u0,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG2,7 POLPETTE BOV. COTTE SURG",26.49,26.49
IT04157540966_989u0,09247360960,10.0,2024-11-18,02827030962,,242.46,989u0,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG2,5 LASAGNE BOLOGNESE MC",13.39,13.39
IT04157540966_989u0,09247360960,10.0,2024-11-18,02827030962,,242.46,989u0,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,GR500 ERBAZZONE,3.63,3.63
IT04157540966_989u0,09247360960,10.0,2024-11-18,02827030962,,242.46,989u0,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,GR500 ERBAZZONE,3.63,3.63
IT04157540966_989u0,09247360960,10.0,2024-11-18,02827030962,,242.46,989u0,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,GR500 ERBAZZONE,3.63,3.63
IT04157540966_989u0,09247360960,10.0,2024-11-18,02827030962,,242.46,989u0,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,GR500 ERBAZZONE,3.63,3.63
IT04157540966_989u0,09247360960,4.0,2024-11-18,02827030962,,242.46,989u0,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G100X8 BURRATA MC,11.49,11.49
IT04157540966_989u0,09247360960,4.0,2024-11-18,02827030962,,242.46,989u0,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G100X8 BURRATA MC,11.49,11.49
IT04157540966_989u0,09247360960,4.0,2024-11-18,02827030962,,242.46,989u0,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.215,CAV. CAPP. R. CS FILM (IT I),2.42,1.99
IT04157540966_989u0,09247360960,4.0,2024-11-18,02827030962,,242.46,989u0,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.26,CAV. CAPP. R. CS FILM (IT I),2.51,1.99
IT04157540966_989u0,09247360960,4.0,2024-11-18,02827030962,,242.46,989u0,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,6.561,INS. ICEB. CAL. 9/12 CS(ES II),16.34,2.49
IT04157540966_989u0,09247360960,4.0,2024-11-18,02827030962,,242.46,989u0,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,6.00,POMO. ROSSO MAROCCO MC (MA I),11.34,1.89
IT04157540966_9c5fk,09247360960,10.0,2024-11-25,02827030962,,468.53,9c5fk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,ML 875 KETCHUP DEVELEY SQUEEZE,3.89,3.89
IT04157540966_9c5fk,09247360960,10.0,2024-11-25,02827030962,,468.53,9c5fk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G800SALSA GUACA MC,8.99,8.99
IT04157540966_9c5fk,09247360960,10.0,2024-11-25,02827030962,,468.53,9c5fk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,8.00,G160 BATTUTA BOVINO AD.SKIN,18.32,2.29
IT04157540966_9c5fk,09247360960,10.0,2024-11-25,02827030962,,468.53,9c5fk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G480 BAGEL CLASSICO G120X4,2.69,2.69
IT04157540966_9c5fk,09247360960,10.0,2024-11-25,02827030962,,468.53,9c5fk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G480 BAGEL CLASSICO G120X4,2.69,2.69
IT04157540966_9c5fk,09247360960,22.0,2024-11-25,02827030962,,468.53,9c5fk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,ESCA PER SCARAFAGGI SIRINGA,6.6,6.6
IT04157540966_9c5fk,09247360960,22.0,2024-11-25,02827030962,,468.53,9c5fk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,ESCA PER SCARAFAGGI SIRINGA,6.6,6.6
IT04157540966_9c5fk,09247360960,22.0,2024-11-25,02827030962,,468.53,9c5fk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,2 COPYRTRAP TRAPPOLE ANTIRATTO,5.81,5.81
IT04157540966_9c5fk,09247360960,22.0,2024-11-25,02827030962,,468.53,9c5fk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,ML400SPRAY S/F EXTRACUC. BAYG,9.11,9.11
IT04157540966_9c5fk,09247360960,10.0,2024-11-25,02827030962,,468.53,9c5fk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG2,7 POLPETTE BOV. COTTE SURG",26.49,26.49
IT04157540966_9c5fk,09247360960,10.0,2024-11-25,02827030962,,468.53,9c5fk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG2,7 POLPETTE BOV. COTTE SURG",26.49,26.49
IT04157540966_9c5fk,09247360960,4.0,2024-11-25,02827030962,,468.53,9c5fk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500 MISTICANZA VASCHETTA MC,5.59,5.59
IT04157540966_9c5fk,09247360960,4.0,2024-11-25,02827030962,,468.53,9c5fk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500 MISTICANZA VASCHETTA MC,5.59,5.59
